"Name","ID","Sweep","Runtime","dy_config.base_model.checkpoint_dir","dy_config.base_model.config_dir","dy_config.data.in_distribution.dataloader_args.dataset","dy_config.data.in_distribution.dataloader_args.dgm_args.length","dy_config.data.in_distribution.dataloader_args.dgm_args.model_loading_config.checkpoint_dir","dy_config.data.in_distribution.dataloader_args.dgm_args.model_loading_config.config_dir","dy_config.data.in_distribution.dataloader_args.dgm_args.seed","dy_config.data.in_distribution.dataloader_args.make_valid_loader","dy_config.data.in_distribution.dataloader_args.test_batch_size","dy_config.data.in_distribution.dataloader_args.train_batch_size","dy_config.data.in_distribution.dataloader_args.valid_batch_size","dy_config.data.in_distribution.pick_loader","dy_config.data.out_of_distribution.dataloader_args.dataset","dy_config.data.out_of_distribution.dataloader_args.dgm_args.length","dy_config.data.out_of_distribution.dataloader_args.dgm_args.model_loading_config.checkpoint_dir","dy_config.data.out_of_distribution.dataloader_args.dgm_args.model_loading_config.config_dir","dy_config.data.out_of_distribution.dataloader_args.dgm_args.seed","dy_config.data.out_of_distribution.dataloader_args.make_valid_loader","dy_config.data.out_of_distribution.dataloader_args.test_batch_size","dy_config.data.out_of_distribution.dataloader_args.train_batch_size","dy_config.data.out_of_distribution.dataloader_args.valid_batch_size","dy_config.data.out_of_distribution.pick_loader","dy_config.ood.bypass_visualization","dy_config.ood.histogram_limit","dy_config.ood.method","dy_config.ood.method_args.adaptive_measurement","dy_config.ood.method_args.adaptive_train_data_buffer_size","dy_config.ood.method_args.chunk_size","dy_config.ood.method_args.compression_type","dy_config.ood.method_args.correction_coeff","dy_config.ood.method_args.dimension_tolerance","dy_config.ood.method_args.encoding_model_args.chunk_size","dy_config.ood.method_args.encoding_model_args.diff_transform","dy_config.ood.method_args.encoding_model_args.use_forward_mode","dy_config.ood.method_args.encoding_model_args.use_functorch","dy_config.ood.method_args.encoding_model_args.use_vmap","dy_config.ood.method_args.encoding_model_args.verbose","dy_config.ood.method_args.encoding_model_class","dy_config.ood.method_args.evaluate_r","dy_config.ood.method_args.intrinsic_dimension_calculator_args.encoding_model_args.chunk_size","dy_config.ood.method_args.intrinsic_dimension_calculator_args.encoding_model_args.diff_transform","dy_config.ood.method_args.intrinsic_dimension_calculator_args.encoding_model_args.use_forward_mode","dy_config.ood.method_args.intrinsic_dimension_calculator_args.encoding_model_args.use_functorch","dy_config.ood.method_args.intrinsic_dimension_calculator_args.encoding_model_args.use_vmap","dy_config.ood.method_args.intrinsic_dimension_calculator_args.encoding_model_args.verbose","dy_config.ood.method_args.intrinsic_dimension_calculator_args.encoding_model_class","dy_config.ood.method_args.intrinsic_dimension_calculator_args.verbose","dy_config.ood.method_args.latent_statistics_calculator_args.encoding_model_args.chunk_size","dy_config.ood.method_args.latent_statistics_calculator_args.encoding_model_args.diff_transform","dy_config.ood.method_args.latent_statistics_calculator_args.encoding_model_args.use_forward_mode","dy_config.ood.method_args.latent_statistics_calculator_args.encoding_model_args.use_functorch","dy_config.ood.method_args.latent_statistics_calculator_args.encoding_model_args.use_vmap","dy_config.ood.method_args.latent_statistics_calculator_args.encoding_model_args.verbose","dy_config.ood.method_args.latent_statistics_calculator_args.encoding_model_class","dy_config.ood.method_args.latent_statistics_calculator_args.verbose","dy_config.ood.method_args.latent_statistics_calculator_class","dy_config.ood.method_args.lp_norm_order","dy_config.ood.method_args.percentile","dy_config.ood.method_args.radii_n","dy_config.ood.method_args.radii_range","dy_config.ood.method_args.use_forward_mode","dy_config.ood.method_args.use_functorch","dy_config.ood.method_args.use_vmap","dy_config.ood.method_args.verbose","dy_config.ood.method_args.visualization_nrow","dy_config.ood.method_args.with_std","dy_config.ood.pick_count","dy_config.ood.samples_visualization","dy_config.ood.seed"
"omniglot_vs_dgm-generated_test_sicer","jus166qi","k01s65f0","650","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_omniglot_polysynthetic_v816f4eg_final/checkpoints/de_nf_best_valid.pt","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_omniglot_polysynthetic_v816f4eg_final/run_config.json","omniglot","","","","","false","8","8","8","train","dgm-generated","1000","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_omniglot_polysynthetic_v816f4eg_final/checkpoints/de_nf_best_valid.pt","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_omniglot_polysynthetic_v816f4eg_final/run_config.json","10","false","8","8","8","test","true","","ood.latent.IntrinsicDimensionOODDetection","true","15","","","","0.01","","","","","","","","","1","false","true","true","false","2","ood.latent.EncodingFlow","0","","","","","","","","","","","5","","","","","","2","","","128","","100"
"omniglot_vs_dgm-generated_train_riverward","2y9p6v9b","k01s65f0","673","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_omniglot_polysynthetic_v816f4eg_final/checkpoints/de_nf_best_valid.pt","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_omniglot_polysynthetic_v816f4eg_final/run_config.json","omniglot","","","","","false","8","8","8","train","dgm-generated","1000","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_omniglot_polysynthetic_v816f4eg_final/checkpoints/de_nf_best_valid.pt","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_omniglot_polysynthetic_v816f4eg_final/run_config.json","10","false","8","8","8","train","true","","ood.latent.IntrinsicDimensionOODDetection","true","15","","","","0.01","","","","","","","","","1","false","true","true","false","2","ood.latent.EncodingFlow","0","","","","","","","","","","","5","","","","","","2","","","128","","100"
"emnist_vs_emnist_test_ambulator","pibk1dx1","k01s65f0","725","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_emnist_papillous_jr5k61wg_final/checkpoints/de_nf_best_valid.pt","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_emnist_papillous_jr5k61wg_final/run_config.json","emnist","","","","","false","8","8","8","train","emnist","","","","","false","8","8","8","test","true","","ood.latent.IntrinsicDimensionOODDetection","true","15","","","","0.33","","","","","","","","","1","false","true","true","false","2","ood.latent.EncodingFlow","0","","","","","","","","","","","10","","","","","","2","","","128","","100"
"emnist_vs_emnist_train_decimal","wrodukmq","k01s65f0","729","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_emnist_papillous_jr5k61wg_final/checkpoints/de_nf_best_valid.pt","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_emnist_papillous_jr5k61wg_final/run_config.json","emnist","","","","","false","8","8","8","train","emnist","","","","","false","8","8","8","train","true","","ood.latent.IntrinsicDimensionOODDetection","true","15","","","","0.33","","","","","","","","","1","false","true","true","false","2","ood.latent.EncodingFlow","0","","","","","","","","","","","10","","","","","","2","","","128","","100"
"emnist_vs_omniglot_test_dipteraceae","7a8iv3li","k01s65f0","683","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_emnist_papillous_jr5k61wg_final/checkpoints/de_nf_best_valid.pt","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_emnist_papillous_jr5k61wg_final/run_config.json","emnist","","","","","false","8","8","8","train","omniglot","","","","","false","8","8","8","test","true","","ood.latent.IntrinsicDimensionOODDetection","true","15","","","","0.33","","","","","","","","","1","false","true","true","false","2","ood.latent.EncodingFlow","0","","","","","","","","","","","10","","","","","","2","","","128","","100"
"emnist_vs_omniglot_train_friended","7qvrr6zq","k01s65f0","696","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_emnist_papillous_jr5k61wg_final/checkpoints/de_nf_best_valid.pt","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_emnist_papillous_jr5k61wg_final/run_config.json","emnist","","","","","false","8","8","8","train","omniglot","","","","","false","8","8","8","train","true","","ood.latent.IntrinsicDimensionOODDetection","true","15","","","","0.33","","","","","","","","","1","false","true","true","false","2","ood.latent.EncodingFlow","0","","","","","","","","","","","10","","","","","","2","","","128","","100"
"emnist_vs_fashion-mnist_test_preemptor","bdnw7hsr","k01s65f0","703","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_emnist_papillous_jr5k61wg_final/checkpoints/de_nf_best_valid.pt","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_emnist_papillous_jr5k61wg_final/run_config.json","emnist","","","","","false","8","8","8","train","fashion-mnist","","","","","false","8","8","8","test","true","","ood.latent.IntrinsicDimensionOODDetection","true","15","","","","0.33","","","","","","","","","1","false","true","true","false","2","ood.latent.EncodingFlow","0","","","","","","","","","","","10","","","","","","2","","","128","","100"
"emnist_vs_fashion-mnist_train_combiner","53ol691c","k01s65f0","700","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_emnist_papillous_jr5k61wg_final/checkpoints/de_nf_best_valid.pt","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_emnist_papillous_jr5k61wg_final/run_config.json","emnist","","","","","false","8","8","8","train","fashion-mnist","","","","","false","8","8","8","train","true","","ood.latent.IntrinsicDimensionOODDetection","true","15","","","","0.33","","","","","","","","","1","false","true","true","false","2","ood.latent.EncodingFlow","0","","","","","","","","","","","10","","","","","","2","","","128","","100"
"emnist_vs_mnist_test_entitative","una488g8","k01s65f0","679","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_emnist_papillous_jr5k61wg_final/checkpoints/de_nf_best_valid.pt","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_emnist_papillous_jr5k61wg_final/run_config.json","emnist","","","","","false","8","8","8","train","mnist","","","","","false","8","8","8","test","true","","ood.latent.IntrinsicDimensionOODDetection","true","15","","","","0.33","","","","","","","","","1","false","true","true","false","2","ood.latent.EncodingFlow","0","","","","","","","","","","","10","","","","","","2","","","128","","100"
"emnist_vs_mnist_train_chronologer","t88c4dru","k01s65f0","699","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_emnist_papillous_jr5k61wg_final/checkpoints/de_nf_best_valid.pt","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_emnist_papillous_jr5k61wg_final/run_config.json","emnist","","","","","false","8","8","8","train","mnist","","","","","false","8","8","8","train","true","","ood.latent.IntrinsicDimensionOODDetection","true","15","","","","0.33","","","","","","","","","1","false","true","true","false","2","ood.latent.EncodingFlow","0","","","","","","","","","","","10","","","","","","2","","","128","","100"
"emnist_vs_dgm-generated_test_extemporaneousness","dpybsdt5","k01s65f0","659","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_emnist_papillous_jr5k61wg_final/checkpoints/de_nf_best_valid.pt","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_emnist_papillous_jr5k61wg_final/run_config.json","emnist","","","","","false","8","8","8","train","dgm-generated","1000","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_emnist_papillous_jr5k61wg_final/checkpoints/de_nf_best_valid.pt","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_emnist_papillous_jr5k61wg_final/run_config.json","10","false","8","8","8","test","true","","ood.latent.IntrinsicDimensionOODDetection","true","15","","","","0.33","","","","","","","","","1","false","true","true","false","2","ood.latent.EncodingFlow","0","","","","","","","","","","","10","","","","","","2","","","128","","100"
"emnist_vs_dgm-generated_train_cobalticyanic","lc30f8gy","k01s65f0","683","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_emnist_papillous_jr5k61wg_final/checkpoints/de_nf_best_valid.pt","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_emnist_papillous_jr5k61wg_final/run_config.json","emnist","","","","","false","8","8","8","train","dgm-generated","1000","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_emnist_papillous_jr5k61wg_final/checkpoints/de_nf_best_valid.pt","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_emnist_papillous_jr5k61wg_final/run_config.json","10","false","8","8","8","train","true","","ood.latent.IntrinsicDimensionOODDetection","true","15","","","","0.33","","","","","","","","","1","false","true","true","false","2","ood.latent.EncodingFlow","0","","","","","","","","","","","10","","","","","","2","","","128","","100"
"fashion-mnist_vs_emnist_test_capparid","49n31l8b","k01s65f0","708","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_fashion-mnist_barroom_sax6meoj_final/checkpoints/de_nf_best_valid.pt","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_fashion-mnist_barroom_sax6meoj_final/run_config.json","fashion-mnist","","","","","false","8","8","8","train","emnist","","","","","false","8","8","8","test","true","","ood.latent.IntrinsicDimensionOODDetection","true","15","","","","0.33","","","","","","","","","1","false","true","true","false","2","ood.latent.EncodingFlow","0","","","","","","","","","","","10","","","","","","2","","","128","","100"
"fashion-mnist_vs_emnist_train_whiteheads","khqugcls","k01s65f0","704","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_fashion-mnist_barroom_sax6meoj_final/checkpoints/de_nf_best_valid.pt","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_fashion-mnist_barroom_sax6meoj_final/run_config.json","fashion-mnist","","","","","false","8","8","8","train","emnist","","","","","false","8","8","8","train","true","","ood.latent.IntrinsicDimensionOODDetection","true","15","","","","0.33","","","","","","","","","1","false","true","true","false","2","ood.latent.EncodingFlow","0","","","","","","","","","","","10","","","","","","2","","","128","","100"
"fashion-mnist_vs_omniglot_test_prepurposive","zfo29yyw","k01s65f0","650","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_fashion-mnist_barroom_sax6meoj_final/checkpoints/de_nf_best_valid.pt","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_fashion-mnist_barroom_sax6meoj_final/run_config.json","fashion-mnist","","","","","false","8","8","8","train","omniglot","","","","","false","8","8","8","test","true","","ood.latent.IntrinsicDimensionOODDetection","true","15","","","","0.33","","","","","","","","","1","false","true","true","false","2","ood.latent.EncodingFlow","0","","","","","","","","","","","10","","","","","","2","","","128","","100"
"fashion-mnist_vs_omniglot_train_courtezanship","fpn8tzse","k01s65f0","661","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_fashion-mnist_barroom_sax6meoj_final/checkpoints/de_nf_best_valid.pt","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_fashion-mnist_barroom_sax6meoj_final/run_config.json","fashion-mnist","","","","","false","8","8","8","train","omniglot","","","","","false","8","8","8","train","true","","ood.latent.IntrinsicDimensionOODDetection","true","15","","","","0.33","","","","","","","","","1","false","true","true","false","2","ood.latent.EncodingFlow","0","","","","","","","","","","","10","","","","","","2","","","128","","100"
"fashion-mnist_vs_fashion-mnist_test_duddie","wm6m256u","k01s65f0","663","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_fashion-mnist_barroom_sax6meoj_final/checkpoints/de_nf_best_valid.pt","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_fashion-mnist_barroom_sax6meoj_final/run_config.json","fashion-mnist","","","","","false","8","8","8","train","fashion-mnist","","","","","false","8","8","8","test","true","","ood.latent.IntrinsicDimensionOODDetection","true","15","","","","0.33","","","","","","","","","1","false","true","true","false","2","ood.latent.EncodingFlow","0","","","","","","","","","","","10","","","","","","2","","","128","","100"
"fashion-mnist_vs_fashion-mnist_train_endimanche","61sqcyvq","k01s65f0","662","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_fashion-mnist_barroom_sax6meoj_final/checkpoints/de_nf_best_valid.pt","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_fashion-mnist_barroom_sax6meoj_final/run_config.json","fashion-mnist","","","","","false","8","8","8","train","fashion-mnist","","","","","false","8","8","8","train","true","","ood.latent.IntrinsicDimensionOODDetection","true","15","","","","0.33","","","","","","","","","1","false","true","true","false","2","ood.latent.EncodingFlow","0","","","","","","","","","","","10","","","","","","2","","","128","","100"
"fashion-mnist_vs_mnist_test_arx","xhebe6fq","k01s65f0","662","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_fashion-mnist_barroom_sax6meoj_final/checkpoints/de_nf_best_valid.pt","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_fashion-mnist_barroom_sax6meoj_final/run_config.json","fashion-mnist","","","","","false","8","8","8","train","mnist","","","","","false","8","8","8","test","true","","ood.latent.IntrinsicDimensionOODDetection","true","15","","","","0.33","","","","","","","","","1","false","true","true","false","2","ood.latent.EncodingFlow","0","","","","","","","","","","","10","","","","","","2","","","128","","100"
"fashion-mnist_vs_mnist_train_communicative","05dm3hhz","k01s65f0","661","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_fashion-mnist_barroom_sax6meoj_final/checkpoints/de_nf_best_valid.pt","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_fashion-mnist_barroom_sax6meoj_final/run_config.json","fashion-mnist","","","","","false","8","8","8","train","mnist","","","","","false","8","8","8","train","true","","ood.latent.IntrinsicDimensionOODDetection","true","15","","","","0.33","","","","","","","","","1","false","true","true","false","2","ood.latent.EncodingFlow","0","","","","","","","","","","","10","","","","","","2","","","128","","100"
"fashion-mnist_vs_dgm-generated_test_kenafs","qkmdj3ua","k01s65f0","641","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_fashion-mnist_barroom_sax6meoj_final/checkpoints/de_nf_best_valid.pt","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_fashion-mnist_barroom_sax6meoj_final/run_config.json","fashion-mnist","","","","","false","8","8","8","train","dgm-generated","1000","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_fashion-mnist_barroom_sax6meoj_final/checkpoints/de_nf_best_valid.pt","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_fashion-mnist_barroom_sax6meoj_final/run_config.json","10","false","8","8","8","test","true","","ood.latent.IntrinsicDimensionOODDetection","true","15","","","","0.33","","","","","","","","","1","false","true","true","false","2","ood.latent.EncodingFlow","0","","","","","","","","","","","10","","","","","","2","","","128","","100"
"fashion-mnist_vs_dgm-generated_train_tegularly","m3p9tw7w","k01s65f0","662","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_fashion-mnist_barroom_sax6meoj_final/checkpoints/de_nf_best_valid.pt","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_fashion-mnist_barroom_sax6meoj_final/run_config.json","fashion-mnist","","","","","false","8","8","8","train","dgm-generated","1000","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_fashion-mnist_barroom_sax6meoj_final/checkpoints/de_nf_best_valid.pt","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_fashion-mnist_barroom_sax6meoj_final/run_config.json","10","false","8","8","8","train","true","","ood.latent.IntrinsicDimensionOODDetection","true","15","","","","0.33","","","","","","","","","1","false","true","true","false","2","ood.latent.EncodingFlow","0","","","","","","","","","","","10","","","","","","2","","","128","","100"
"mnist_vs_emnist_test_musicologies","nkmdht41","k01s65f0","704","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_mnist_agenizing_xhkxy2eu_final/checkpoints/de_nf_best_valid.pt","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_mnist_agenizing_xhkxy2eu_final/run_config.json","mnist","","","","","false","8","8","8","train","emnist","","","","","false","8","8","8","test","true","","ood.latent.IntrinsicDimensionOODDetection","true","15","","","","0.33","","","","","","","","","1","false","true","true","false","2","ood.latent.EncodingFlow","0","","","","","","","","","","","10","","","","","","2","","","128","","100"
"mnist_vs_emnist_train_corticin","a8g26cra","k01s65f0","696","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_mnist_agenizing_xhkxy2eu_final/checkpoints/de_nf_best_valid.pt","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_mnist_agenizing_xhkxy2eu_final/run_config.json","mnist","","","","","false","8","8","8","train","emnist","","","","","false","8","8","8","train","true","","ood.latent.IntrinsicDimensionOODDetection","true","15","","","","0.33","","","","","","","","","1","false","true","true","false","2","ood.latent.EncodingFlow","0","","","","","","","","","","","10","","","","","","2","","","128","","100"
"mnist_vs_omniglot_test_overemploy","ohgv9nv3","k01s65f0","673","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_mnist_agenizing_xhkxy2eu_final/checkpoints/de_nf_best_valid.pt","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_mnist_agenizing_xhkxy2eu_final/run_config.json","mnist","","","","","false","8","8","8","train","omniglot","","","","","false","8","8","8","test","true","","ood.latent.IntrinsicDimensionOODDetection","true","15","","","","0.33","","","","","","","","","1","false","true","true","false","2","ood.latent.EncodingFlow","0","","","","","","","","","","","10","","","","","","2","","","128","","100"
"mnist_vs_omniglot_train_unchurn","q9fyl5u7","k01s65f0","662","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_mnist_agenizing_xhkxy2eu_final/checkpoints/de_nf_best_valid.pt","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_mnist_agenizing_xhkxy2eu_final/run_config.json","mnist","","","","","false","8","8","8","train","omniglot","","","","","false","8","8","8","train","true","","ood.latent.IntrinsicDimensionOODDetection","true","15","","","","0.33","","","","","","","","","1","false","true","true","false","2","ood.latent.EncodingFlow","0","","","","","","","","","","","10","","","","","","2","","","128","","100"
"mnist_vs_fashion-mnist_test_choregy","4yxvyul3","k01s65f0","643","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_mnist_agenizing_xhkxy2eu_final/checkpoints/de_nf_best_valid.pt","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_mnist_agenizing_xhkxy2eu_final/run_config.json","mnist","","","","","false","8","8","8","train","fashion-mnist","","","","","false","8","8","8","test","true","","ood.latent.IntrinsicDimensionOODDetection","true","15","","","","0.33","","","","","","","","","1","false","true","true","false","2","ood.latent.EncodingFlow","0","","","","","","","","","","","10","","","","","","2","","","128","","100"
